row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7926650,American Missionary Church,Jenks,OK,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926651,Anaheim Regional Medical Center (AHMC),Monterey Park,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926652,Apogee Therapuetics,SAN DIEGO,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926653,AppLovin Corporation,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926654,Architectural Glass & Aluminum: AGA,Riverside,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926655,Arctic Wolf Networks Inc,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926656,Automotive Events [PRIMARY],,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926657,Avadel,San Diego,CA,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9644; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926658,Beazley Digital,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926659,Bellflower Unified School District,Bellflower,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926660,Birthify,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926661,Board Leadership for Destinations LLC,Madison,WI,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926662,Brain Corp,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926663,Buildr,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926664,Buxton Global,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926665,CAMP Digital,Edina,MN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926666,Capital Alliance Mastermind,Springfield,NJ,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926667,Channel Panel,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926668,Chicago Stars,Chicago,IL,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (token_subset_mismatch) at 0.9662; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926669,CMX,Kansas City,MO,info,,No automated issues flagged; still spot-check for domain edge cases.
7926670,Colorado Surgical Institute,Greeley,CO,info,,No automated issues flagged; still spot-check for domain edge cases.
7926671,Colorescience [PRIMARY],Carlsbad,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926672,Compliance Metrix,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926673,"Confluent, Inc.",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926674,Conn Maciel Carey LLP,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926675,Conn Maciel Carey LLP,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926676,Convergint Technologies LLC,Hoffman Estates,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926677,"Cornerstone Research, Inc.",Whittier,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926678,Couples Cure,,OK,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926679,Cranfield School of Management,Cranfield,Bedfordshire,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (token_subset_mismatch) at 0.9668; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926680,D.Law,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926681,Designalytics,Encinitas,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926682,Digital AI,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926683,DPR Construction [PRIMARY],Redwood City,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926684,Element Resources,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926693,Endeavor Business Media,San Francisco,CA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926694,Entrokey Labs,Bend,OR,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926695,Evidently,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926696,Facilitron,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926697,Federato,San Francisco,CA,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9659; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926698,Fenix Marine Services,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926699,FGI,New York,NY,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9723; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926700,"Fortune Practice Management, INC.[PRIMARY]",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926701,Givebutter,Austin,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926702,Great Divide Womens Retreat,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926703,HAYA Therapeutics,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926704,"Illumina, Inc. (Primary)",,AL,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926705,Inland Empire/Desert Regional Consortium,Riverside,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926706,Inland Empire Health Plan,Rancho Cucamonga,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926707,Jan Arnold LLC,Del Mar,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926708,Jasper Ridge,Roseville,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926709,Jennmar Corp,Pittsburgh,PA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926710,Johnson Meeting Group,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926724,KSDS Jazz 88.3 FM,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926735,Lexia Learning,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926736,"Maintenance Superintendents Association, MSA",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926737,"Mammotome,  A Danaher Company",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926738,MBrace Therapeutics,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926739,"MedaHealth Associates, Inc",Tampa,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926740,"Merge API, Inc",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926741,Merge World,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926742,Merus,Cincinnati,OH,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926743,Miltenyi Biotec North America,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926744,Mirador Therapeutics,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926745,Moon Valley Nurseries,Scottsdale,AZ,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926746,N2 Company,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926747,N6,Los Angeles,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926748,Nearmap,SAN FRANCISCO,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926749,Next Horizon Leadership,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926750,North Coast Living,Carlsbad,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926751,Northwood Space,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926752,ON.energy,Miami,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926753,OpenSciEd,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926754,Oracle Corporation [PRIMARY],Rocklin,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926755,Orion Services Group,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926756,Oxford House,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926757,"Pacific-Link Regulatory Consulting, Inc.",San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926758,Parachute Health,Seattle,WA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926759,Parallels,Saint Louis,MO,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926760,Pennington Partners & Co,Bethesda,RI,info,,No automated issues flagged; still spot-check for domain edge cases.
7926761,Plume Clinic,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926762,Power Services Group,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926763,Price Mart,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926764,Primecare of Chino Valley,Chino,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926765,PRM Consulting,Alpharetta,GA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926766,Pro Tour,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926767,Probate Attorney's of San Diego,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926768,Project Management Institute (PMI) [PRIMARY],Upper Darby,PA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926769,"Prosci, Inc.",,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926770,"Prosci, Inc.",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926771,Publicis Production,Gorham,ME,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926772,Pulmovant,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926773,QBE Insurance Crop Division,Ramsey,MN,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926774,QBE Insurance Crop Division,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926775,Raytheon Company [PRIMARY],Andover,MA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926776,Reno Orthopedic Center (ROC),Reno,NV,info,,No automated issues flagged; still spot-check for domain edge cases.
7926781,"Scopely, Inc.",San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926788,SEI24 (Degenkolb Engineers),San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926789,SiteOne Landscaping,San Francisco,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926790,Society for Affective Science,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926791,Spellers Freedom Foundation,oceanside,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926792,Sterling Financial Group,San Diego,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926793,Stewardship Kaleidoscope,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926794,Stryker [PRIMARY],Costa Mesa,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926795,SwitchThink Solutions LLC,Phoenix,AZ,info,,No automated issues flagged; still spot-check for domain edge cases.
7926796,Talos,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926797,Tandym Group,,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7926798,TeeJet Technologies,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926799,The Antorge Group LLC,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926800,The Association for Bar Professionals,Plymouth,MN,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9720; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926801,The Boeing Company MASTER,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926802,The Meetings Advocate,Altamonte Springs,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926803,The U.S. Integrated Ocean Observing System,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926804,Top Bavaria Travel GmbH,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926805,Toyota Motor North America [PRIMARY],Irvine,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926806,"Triumph, Inc.",Annapolis,MD,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926807,"Triumph, Inc.",San Francisco,CA,med,STRONG_SCORE_NON_EXACT_NAME;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9653; rationale should justify suffix/token gaps. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926808,"Triumph, Inc.                                                                                           Triumph, Inc.",Annapolis,MD,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9728; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926809,"Twilio, Inc.",Sacramento,ca,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926810,UnitedHealth Group [PRIMARY],Minnetonka,MN,info,,No automated issues flagged; still spot-check for domain edge cases.
7926811,Unrivaled Sports,Polson,MT,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926812,Unstructured io,Sacramento,ca,info,,No automated issues flagged; still spot-check for domain edge cases.
7926813,USNS Mercy,Greenwood Village,CO,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926814,Vaniam Group LLC,San Francisco,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926815,Waud Captial Partners,Chicago,IL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926816,WeddingWire/The Knot,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926817,Western Painting & Coatings Contractors Association (WPCCA),Long Beach,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926818,"Winspire, Inc. PRIMARY",Cincinnati,OH,info,,No automated issues flagged; still spot-check for domain edge cases.
7926819,ZS Meeting,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926820,A Panache Affair,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7926822,BCD for DSI,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926823,BCD Meetings & Events Inc. [PRIMARY],Ladera Ranch,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926824,BCD Travel M&E (PRIMARY),Dallas,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926825,BoomPop Inc.,Elk Grove,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926826,CMA Strategies,East Windsor,NJ,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926827,Corporate Events Solutions LLC,Solana Beach,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926828,First in Service Travel [PRIMARY],Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926833,JM Events Co.,San Gabriel,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926834,Moxie Meetings,Grand Blanc,MI,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926835,Nardone Consulting Group,Marietta,GA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926836,Prestige Global Meeting Source [PRIMARY],,WI,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926837,ProTravel International [PRIMARY],La Jolla,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7926838,"Travel Fun, LLC",Delray Beach,FL,info,,No automated issues flagged; still spot-check for domain edge cases.
7926839,Travel Leaders,Saint Louis,MO,info,,No automated issues flagged; still spot-check for domain edge cases.
7926840,Travelmation,,IN,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926844,(TR) Victaulic Training Session / B Olivarez GFNKXVBH38J,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926845,2026 Annual Sales Meeting - Updated Dates KGNZK8T3DG6,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926846,2026 November Board of Directors Meeting MMNB3XY9884,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926847,2026 Service Logic Construction Peer Forum JZNFD6GLQML,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926848,2026 WAF Strategic Offsite VKNPHHMHJYK,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926849,2027 Head Start California Annual Conference / Conference Evolution MTNNNRDF8P2,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926850,2028 NACNS Annual Conference NDNSGLJ73TC,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926851,7x24 Exchange Carolinas,Rock Hill,SC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926852,ABB 2027 X4NL2QTNT4H,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926853,Abnormal AI,Las Vegas,NV,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926854,Account Management Team Meeting N2NP85Q83KS,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7926855,ACE Academy,Seattle,WA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926856,AE Perkins,Carrollton,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926857,AGBU Armenian General Benevolent,New York,NY,med,STRONG_SCORE_NON_EXACT_NAME;DUPLICATE_ROUNDED_SCORES_IN_TOP5;HYBRID_SEMANTIC_LED_AT_CEILING,Top-1 is a related but non-identical name (query_and_top1_names_related_non_equal) at 0.9666; rationale should justify suffix/token gaps. Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers. Hybrid (semantic-led) at a ceiling score with non-exact name overlap — defensibility risk for SMEs.
7926858,AHF 1/27 LA XWNQTD62R9B,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7926859,AKA,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7926860,Ali Group North America Corporation,Coppell,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7926861,Aligned Data Systems,Mesquite,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7926862,American Beacon,,,med,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers."
7926863,American College of Veterinary Sports Medicine and Rehabilitation ACVSMR,Tampa,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
